item_title,category
"['lb', 'kg', 'digital', 'electronic', 'kitchen', 'scale', 'meat', 'diet', 'food', 'postal', 'mailing', 'compact']",Restaurant and Food Service
"['new', 'commercial', 'hot', 'dog', 'roller', 'grill', 'cooker', 'machine', 'cover', 'ce', 'new']",Restaurant and Food Service
"['pack', 'lavex', 'watt', 'clear', 'infrared', 'heat', 'lamp', 'light', 'buffet', 'warmer', 'bulb']",Restaurant and Food Service
"['bottles', 'shaved', 'ice', 'snow', 'cone', 'syrup', 'mix', 'concentrate', 'flavor', 'sno', 'balls', 'pint']",Restaurant and Food Service
"['honda', 'eu', 'generator', 'brand', 'new', 'model']",Restaurant and Food Service
"['pack', 'catering', 'stainless', 'steel', 'chafer', 'chafing', 'dish', 'sets', 'qt', 'party', 'pack']",Restaurant and Food Service
"['electric', 'cotton', 'candy', 'machine', 'diy', 'floss', 'commercial', 'maker', 'party', 'wedding', 'pink']",Restaurant and Food Service
"['built', 'in', 'stainless', 'steel', 'commercial', 'ice', 'maker', 'portable', 'ice', 'machine', 'restaurant']",Restaurant and Food Service
"['electric', 'ice', 'shaver', 'machine', 'snow', 'cone', 'maker', 'lbs', 'crusher', 'shaving', 'cold', 'drink']",Restaurant and Food Service
"['electric', 'snow', 'cone', 'machine', 'ice', 'shaver', 'maker', 'crusher', 'bar', 'cafes', 'cool', 'drink', 'shaving']",Restaurant and Food Service
"['led', 'sign', 'color', 'rgy', 'programmable', 'scrolling', 'outdoor', 'message', 'display', 'open']",Restaurant and Food Service
"['folding', 'table', 'portable', 'indoor', 'outdoor', 'picnic', 'party', 'dining', 'camp', 'tables', 'utility']",Restaurant and Food Service
"['commercial', 'stainless', 'steel', 'work', 'table', 'food', 'prep', 'kitchen', 'restaurant']",Restaurant and Food Service
"['electric', 'commercial', 'cotton', 'candy', 'machine', 'floss', 'maker', 'pink', 'vivo', 'candy']",Restaurant and Food Service
"['kegco', 'lb', 'co', 'tank', 'aluminum', 'air', 'cylinder', 'draft', 'beer', 'kegerator', 'welding', 'aquarium']",Restaurant and Food Service
"['portable', 'sink', 'mobile', 'concession', 'compartment', 'hot', 'water', 'three', 'compartment']",Restaurant and Food Service
"['theater', 'popcorn', 'machine', 'maker', 'portion', 'packs', 'popper', 'popping', 'corn', 'canola', 'oil']",Restaurant and Food Service
"['stainless', 'steel', 'work', 'prep', 'table', 'commercial', 'kitchen', 'restaurant', 'new']",Restaurant and Food Service
"['heavy', 'duty', 'tier', 'layer', 'wire', 'shelving', 'rack', 'adjustable', 'steel', 'shelf']",Restaurant and Food Service
"['food', 'containers', 'plastic', 'takeaway', 'microwave', 'freezer', 'safe', 'storage', 'boxes', 'lids', 'uk']",Restaurant and Food Service
"['stainless', 'steel', 'work', 'prep', 'table', 'with', 'backsplash', 'kitchen', 'restaurant', 'new']",Restaurant and Food Service
"['stainless', 'steel', 'work', 'prep', 'table', 'commercial', 'kitchen', 'restaurant', 'new']",Restaurant and Food Service
"['food', 'truck', 'customed', 'by', 'rolling', 'kitchens', 'brand', 'new', 'ft', 'kitchen', 'ready', 'to', 'go']",Restaurant and Food Service
"['stainless', 'steel', 'kitchen', 'restaurant', 'work', 'prep', 'table', 'with', 'backsplash']",Restaurant and Food Service
"['vivo', 'sausage', 'stuffer', 'vertical', 'stainless', 'steel', 'lb', 'pound', 'meat', 'filler']",Restaurant and Food Service
"['drinking', 'soda', 'gadget', 'kitchen', 'tools', 'coke', 'party', 'drinking', 'dispenser', 'water', 'machine']",Restaurant and Food Service
"['coolbot', 'run', 'walk', 'in', 'cooler', 'down', 'to', 'with', 'window', 'air', 'conditioner']",Restaurant and Food Service
"['electric', 'snow', 'cone', 'machine', 'ice', 'shaver', 'maker', 'shaving', 'crusher', 'dual', 'blades', 'new']",Restaurant and Food Service
"['tier', 'heavy', 'duty', 'wire', 'shelving', 'rack', 'steel', 'shelf', 'adjustable']",Restaurant and Food Service
"['snow', 'cone', 'maker', 'electric', 'machine', 'ice', 'sno', 'shaver', 'crusher', 'shaved']",Restaurant and Food Service
"['pack', 'cotton', 'candy', 'mix', 'sugar', 'flavoring', 'flossine', 'flavored', 'floss', 'concession']",Restaurant and Food Service
"['heavy', 'duty', 'tier', 'shelving', 'rack', 'steel', 'wire', 'metal', 'shelf', 'adjustable']",Restaurant and Food Service
"['piece', 'new', 'spun', 'poly', 'kitchen', 'commercial', 'restaurant', 'bib', 'apron']",Restaurant and Food Service
"['pack', 'commercial', 'wedding', 'quality', 'stackable', 'plastic', 'folding', 'chairs', 'white']",Restaurant and Food Service
"['electric', 'countertop', 'griddle', 'flat', 'top', 'commercial', 'restaurant', 'grill', 'bbq']",Restaurant and Food Service
"['lbs', 'ice', 'shaver', 'machine', 'snow', 'cone', 'maker', 'electric', 'crusher', 'shaving', 'summer', 'cool']",Restaurant and Food Service
"['flashing', 'illuminated', 'erasable', 'neon', 'led', 'message', 'menu', 'sign', 'writing', 'board']",Restaurant and Food Service
"['extra', 'large', 'deep', 'air', 'fryer', 'lcd', 'display', 'temperature', 'control', 'qt', 'presets']",Restaurant and Food Service
"['chrome', 'black', 'shelf', 'steel', 'wiretier', 'layer', 'shelving', 'storage', 'rack']",Restaurant and Food Service
"['electric', 'meat', 'slicer', 'stainless', 'steel', 'blade', 'bread', 'cheese', 'cutter', 'deli', 'food', 'machine']",Restaurant and Food Service
"['homebrewed', 'draft', 'beer', 'lb', 'co', 'cylinder', 'new', 'aluminum', 'cga', 'fresh', 'hydro', 'date']",Restaurant and Food Service
"['stainless', 'steel', 'commercial', 'kitchen', 'wall', 'shelf', 'restaurant', 'shelving']",Restaurant and Food Service
"['new', 'stainless', 'steel', 'commercial', 'kitchen', 'work', 'food', 'prep', 'table']",Restaurant and Food Service
"['pcs', 'shape', 'folding', 'chairs', 'furniture', 'home', 'outdoor', 'picnic', 'portable', 'black']",Restaurant and Food Service
"['pack', 'catering', 'stainless', 'steel', 'chafer', 'chafing', 'dish', 'sets', 'qt', 'full', 'size', 'buffet']",Restaurant and Food Service
"['commercial', 'food', 'warmer', 'court', 'heat', 'food', 'pizza', 'display', 'warmer', 'cabinet', 'glass']",Restaurant and Food Service
"['commercial', 'stainless', 'steel', 'kitchen', 'utility', 'sink', 'wide']",Restaurant and Food Service
"['dozen', 'plastic', 'long', 'neck', 'bottles', 'with', 'pourer']",Restaurant and Food Service
"['stainless', 'steel', 'commercial', 'kitchen', 'work', 'food', 'prep', 'table']",Restaurant and Food Service
"['new', 'tier', 'layer', 'shelf', 'adjustable', 'steel', 'wire', 'metal', 'shelving', 'rack']",Restaurant and Food Service
"['stainless', 'steel', 'work', 'prep', 'table', 'with', 'backsplash', 'kitchen', 'restaurant']",Restaurant and Food Service
"['shaved', 'ice', 'sno', 'cone', 'flavor', 'syrup', 'mix', 'concentrate', 'snow', 'kone', 'mix', 'pack', 'oz']",Restaurant and Food Service
"['qt', 'electric', 'air', 'fryer', 'temperature', 'control', 'timer', 'no', 'oil', 'high', 'quality']",Restaurant and Food Service
"['electric', 'commercial', 'cotton', 'candy', 'machine', 'floss', 'maker', 'pink', 'cart', 'stand', 'vivo']",Restaurant and Food Service
"['tier', 'wire', 'shelving', 'rack', 'heavy', 'duty', 'layer', 'steel', 'shelf', 'adjustable']",Restaurant and Food Service
"['new', 'blade', 'commercial', 'meat', 'slicer', 'deli', 'meat', 'cheese', 'food', 'slicer', 'industrial']",Restaurant and Food Service
"['vertical', 'commercial', 'sausage', 'stuffer', 'lb', 'two', 'speed', 'stainless', 'steel', 'meat', 'press']",Restaurant and Food Service
"['custom', 'made', 'food', 'truck', 'ready', 'to', 'go', 'in', 'weeks']",Restaurant and Food Service
"['lbs', 'digital', 'weight', 'scale', 'price', 'computing', 'retail', 'food', 'meat', 'scales', 'count', 'scale']",Restaurant and Food Service
"['led', 'sign', 'outdoor', 'programmable', 'scroll', 'message', 'board', 'color', 'open', 'neon']",Restaurant and Food Service
"['commercial', 'doughnut', 'maker', 'automatic', 'donut', 'maker', 'making', 'machine', 'sizes', 'of', 'molds']",Restaurant and Food Service
"['sous', 'vide', 'quart', 'pouches', 'vacuum', 'sealer', 'bag', 'food', 'saver', 'storage']",Restaurant and Food Service
"['new', 'black', 'server', 'apron', 'pocket', 'waist', 'waiter', 'waitress', 'tip', 'apron', 'restaurant']",Restaurant and Food Service
"['tabletop', 'electric', 'ice', 'shaver', 'machine', 'ice', 'crusher', 'shaved', 'ice', 'snow', 'cones', 'maker']",Restaurant and Food Service
"['led', 'sign', 'mm', 'tri', 'color', 'outdoor', 'programmable', 'scrolling', 'message', 'board']",Restaurant and Food Service
"['pc', 'black', 'waiter', 'waitress', 'server', 'pocket', 'waist', 'apron']",Restaurant and Food Service
"['tier', 'adjustable', 'steel', 'shelf', 'heavy', 'duty', 'wire', 'shelving', 'rack']",Restaurant and Food Service
"['aquaterior', 'commercial', 'pre', 'rinse', 'faucet', 'add', 'on', 'faucet', 'dishwasher', 'cupc', 'nsf']",Restaurant and Food Service
"['chef', 'trousers', 'chef', 'blue', 'red', 'black', 'and', 'white', 'check', 'chef', 'pants', 'uniform', 'unisex']",Restaurant and Food Service
"['heavy', 'duty', 'tier', 'wire', 'shelving', 'rack', 'steel', 'shelf', 'adjustable', 'colors']",Restaurant and Food Service
"['ergo', 'chef', 'pocket', 'chef', 'knife', 'case', 'knife', 'roll', 'bag', 'chef', 'bag', 'knife', 'holder']",Restaurant and Food Service
"['ecofreeez', 'replacement', 'guaranteed', 'to', 'outperform', 'in', 'systems']",Restaurant and Food Service
"['commercial', 'electric', 'countertop', 'deep', 'fryer', 'basket', 'french', 'fry', 'restaurant']",Restaurant and Food Service
"['professional', 'meat', 'cutting', 'band', 'saw', 'with', 'built', 'in', 'grinder', 'hp', 'motor', 'meatsaw']",Restaurant and Food Service
"['tier', 'adjustable', 'wire', 'shelving', 'rack', 'heavy', 'duty', 'layer', 'steel', 'shelf']",Restaurant and Food Service
"['vertical', 'sausage', 'stuffer', 'meat', 'maker', 'filler', 'lb', 'stainless', 'steel', 'commercial', 'new']",Restaurant and Food Service
"['commercial', 'cotton', 'candy', 'machine', 'sugar', 'floss', 'maker', 'party', 'carnival', 'electric']",Restaurant and Food Service
"['dz', 'black', 'waiter', 'waitress', 'pocket', 'waist', 'aprons']",Restaurant and Food Service
"['commercial', 'kitchen', 'stainless', 'steel', 'soup', 'chili', 'food', 'warmer', 'restaurants', 'electric']",Restaurant and Food Service
"['lot', 'of', 'restaurant', 'quality', 'windsor', 'dinner', 'forks', 'stainless', 'steel', 'free', 'usa', 'ship']",Restaurant and Food Service
"['commercial', 'stainless', 'steel', 'hand', 'wash', 'washing', 'wall', 'mount', 'sink', 'kitchen']",Restaurant and Food Service
"['sets', 'pair', 'split', 'sleeves', 'shelf', 'clips', 'for', 'all', 'metro', 'style', 'wire', 'shelving']",Restaurant and Food Service
"['new', 'pcs', 'commercial', 'white', 'plastic', 'folding', 'chairs', 'stackable', 'wedding', 'party', 'chair']",Restaurant and Food Service
"['dough', 'sheeter', 'fondant', 'roller', 'tortilla', 'pasta', 'pizza', 'maker', 'machine', 'cake', 'clay']",Restaurant and Food Service
"['electric', 'cotton', 'candy', 'machine', 'floss', 'maker', 'commercial', 'carnival', 'party', 'pink', 'new']",Restaurant and Food Service
"['commercial', 'kitchen', 'stainless', 'steel', 'wall', 'mount', 'hand', 'sink', 'with', 'side', 'splashes']",Restaurant and Food Service
"['tier', 'shelving', 'rack', 'heavy', 'duty', 'layer', 'wire', 'steel', 'shelf', 'adjustable']",Restaurant and Food Service
"['pack', 'flossine', 'sugar', 'flavoring', 'for', 'cotton', 'candy', 'makes', 'lbs', 'floss', 'sugar']",Restaurant and Food Service
"['snow', 'cone', 'syrup', 'one', 'gallon', 'jugs', 'for', 'snow', 'cone', 'machine', 'you', 'choose', 'the', 'flavors']",Restaurant and Food Service
"['new', 'tornado', 'oz', 'portable', 'drink', 'mixer', 'mug', 'battery', 'shake', 'protein', 'shaker', 'blender']",Restaurant and Food Service
"['portable', 'ice', 'cube', 'ice', 'maker', 'freestanding', 'countertop', 'ice', 'making', 'machine', 'lb', 'day']",Restaurant and Food Service
"['bc', 'md', 'coffee', 'roaster', 'sample', 'roasters']",Restaurant and Food Service
"['commercial', 'pre', 'rinse', 'kitchen', 'sink', 'faucet', 'pull', 'down', 'sprayer', 'brushed', 'nickel']",Restaurant and Food Service
"['digital', 'deep', 'air', 'fryer', 'customized', 'preset', 'pause', 'function', 'timer', 'qt']",Restaurant and Food Service
"['aluminum', 'nonstick', 'frying', 'pan', 'piece', 'set', 'by', 'utopia', 'kitchen']",Restaurant and Food Service
"['brand', 'new', 'concession', 'stand', 'trailer', 'mobile', 'kitchen', 'free', 'shipped', 'by', 'sea']",Restaurant and Food Service
"['commercial', 'countertop', 'food', 'pizza', 'pastry', 'soup', 'warmer', 'hot', 'case']",Restaurant and Food Service
"['countertop', 'auto', 'bullet', 'shaped', 'ice', 'maker', 'lbs', 'commercial', 'stainless', 'steel', 'machine']",Restaurant and Food Service
"['pack', 'commercial', 'white', 'plastic', 'folding', 'stackable', 'wedding', 'party', 'event', 'chair']",Restaurant and Food Service
"['industrial', 'watt', 'electric', 'meat', 'grinder', 'steel', 'coarse', 'fine', 'medium', 'ce', 'listed']",Restaurant and Food Service
"['competetion', 'bbq', 'trailer', 'smoker', 'super', 'nice', 'brand', 'new', 'barbeque', 'cooker', 'cheap']",Restaurant and Food Service
"['stainless', 'steel', 'commercial', 'kitchen', 'work', 'food', 'prep', 'table']",Restaurant and Food Service
"['sousvide', 'vacupack', 'roll', 'bags', 'seal', 'boil', 'able', 'food', 'saver', 'cooking', 'meal', 'pouch']",Restaurant and Food Service
"['goplus', 'pack', 'of', 'quart', 'rectangular', 'chafing', 'dish', 'stainless', 'steel', 'full', 'size', 'new']",Restaurant and Food Service
"['great', 'northern', 'snow', 'cub', 'hawaiian', 'shaved', 'ice', 'machine', 'ice', 'shaver', 'snow', 'cone', 'maker']",Restaurant and Food Service
"['pack', 'catering', 'stainless', 'steel', 'chafer', 'chafing', 'dish', 'sets', 'qt', 'party', 'pack']",Restaurant and Food Service
"['paramount', 'oz', 'commercial', 'popcorn', 'maker', 'machine', 'oz', 'kettle', 'popper', 'black']",Restaurant and Food Service
"['stainless', 'steel', 'countertop', 'ice', 'maker', 'compact', 'cube', 'icemaker', 'machine', 'lbs', 'da']",Restaurant and Food Service
"['ice', 'chilled', 'condiment', 'server', 'compartment', 'bowl', 'caddy', 'container', 'cooler', 'bar', 'trays']",Restaurant and Food Service
"['flashing', 'illuminated', 'erasable', 'neon', 'led', 'message', 'writing', 'board', 'menu', 'sign']",Restaurant and Food Service
"['dozen', 'new', 'striped', 'bar', 'towels', 'bar', 'towels', 'mops', 'cotton', 'super', 'absorbent']",Restaurant and Food Service
"['nsf', 'hot', 'dog', 'stand', 'in', 'mobile', 'food', 'cart', 'catering', 'trailer', 'kiosk', 'stand']",Restaurant and Food Service
"['stainless', 'steel', 'work', 'prep', 'table', 'commercial', 'kitchen', 'restaurant', 'new']",Restaurant and Food Service
"['commercial', 'hot', 'dog', 'steamer', 'bun', 'warmer', 'etl', 'listed']",Restaurant and Food Service
"['electric', 'commercial', 'cotton', 'candy', 'machine', 'floss', 'maker', 'pink', 'cart', 'stand']",Restaurant and Food Service
"['programmable', 'outdoor', 'full', 'color', 'led', 'sign', 'mm', 'led', 'display']",Restaurant and Food Service
"['electric', 'deli', 'meat', 'vegetable', 'slicer', 'home', 'kitchen', 'restaurant', 'stainless', 'steel']",Restaurant and Food Service
"['open', 'closed', 'business', 'hours', 'sign', 'store', 'window', 'new']",Restaurant and Food Service
"['coldtower', 'kegerator', 'beer', 'tower', 'cooler', 'kegerator', 'fan', 'universally', 'compatible']",Restaurant and Food Service
"['level', 'garage', 'wire', 'metal', 'shelving', 'adjustable', 'steel', 'heavyduty', 'storage', 'shelf']",Restaurant and Food Service
"['automatic', 'product', 'snack', 'vending', 'machine']",Restaurant and Food Service
"['commercial', 'stainless', 'steel', 'kitchen', 'utility', 'sink', 'wide']",Restaurant and Food Service
"['wwi', 'wooden', 'biplane', 'propeller', 'vintage', 'decorative', 'airplane', 'wall', 'decor', 'new']",Restaurant and Food Service
"['metal', 'pour', 'spouts', 'free', 'dust', 'caps', 'chrome', 'liquor', 'bottle', 'flair', 'pourers']",Restaurant and Food Service
"['workhorse', 'food', 'truck', 'customed', 'by', 'rolling', 'kitchens', 'ft', 'brand', 'new', 'kitchen']",Restaurant and Food Service
"['electric', 'tricycle', 'churros', 'coffee', 'concession', 'stand', 'trailer', 'kitchen', 'shipped', 'by', 'sea']",Restaurant and Food Service
"['led', 'drive', 'control', 'card', 'for', 'rgb', 'full', 'color', 'display', 'sign']",Restaurant and Food Service
"['natural', 'sausage', 'casings', 'hog', 'pork', 'for', 'lbs', 'brats', 'smoked', 'links', 'recipe']",Restaurant and Food Service
"['electric', 'commercial', 'cotton', 'candy', 'maker', 'red', 'machine', 'kit', 'store', 'booth', 'vintage', 'sugar']",Restaurant and Food Service
"['heavy', 'duty', 'commercial', 'bar', 'citrus', 'press', 'orange', 'lemon', 'fruit', 'manual', 'squeezer', 'juicer']",Restaurant and Food Service
"['liter', 'electric', 'countertop', 'deep', 'fryer', 'tank', 'basket', 'commercial', 'restaurant']",Restaurant and Food Service
"['stainless', 'steel', 'work', 'prep', 'table', 'with', 'backsplash', 'kitchen', 'restaurant', 'new']",Restaurant and Food Service
"['commercial', 'ice', 'maker', 'stainless', 'steel', 'machine', 'restaurant', 'icemaker', 'air', 'cooled', 'cude']",Restaurant and Food Service
"['standing', 'meat', 'saw', 'grinder', 'butcher', 'cutter', 'mincer', 'sausage', 'stuffer', 'band', 'cutting']",Restaurant and Food Service
"['free', 'saw', 'blade', 'hp', 'meat', 'saw', 'ul', 'cut', 'butcher', 'bandsaw', 'grinder', 'stuffer', 'mincer']",Restaurant and Food Service
"['original', 'pizza', 'party', 'wood', 'fired', 'pizza', 'oven', 'bronze', 'ready', 'to', 'use', 'easy', 'to', 'move']",Restaurant and Food Service
"['sausage', 'stuffer', 'maker', 'meat', 'filler', 'machine', 'stainless', 'steel', 'commercial', 'new']",Restaurant and Food Service
"['pack', 'round', 'chafing', 'dish', 'buffet', 'chafer', 'warmer', 'set', 'lid', 'quart', 'stainless', 'steel']",Restaurant and Food Service
"['new', 'color', 'led', 'programmable', 'scrolling', 'message', 'display', 'sign', 'free', 'shipping']",Restaurant and Food Service
"['pack', 'lbs', 'capacity', 'stackable', 'plastic', 'folding', 'chairs', 'white', 'color']",Restaurant and Food Service
"['new', 'bbq', 'pit', 'reverse', 'flow', 'smoker', 'charcoal', 'grill', 'concession', 'trailer']",Restaurant and Food Service
"['pack', 'deal', 'folding', 'chafing', 'dish', 'sets', 'chafer', 'warmer', 'catering', 'qt', 'stainless']",Restaurant and Food Service
"['pc', 'black', 'waiter', 'waitress', 'server', 'pocket', 'waist', 'apron', 'best', 'deal']",Restaurant and Food Service
